latitude,longitude,occurrence
25.5,-112.0,-3.521590476190476
26.0,-112.0,-4.8569733333333325
26.5,-112.0,-1.3320009523809522
30.0,-112.0,-8.892531677018635
30.5,-112.0,-11.23225962732919
31.0,-112.0,-7.0103093167701855
32.0,-112.0,-2.3881167701863357
32.5,-112.0,-1.6892975155279502
33.0,-112.0,-1.5407310559006206
33.5,-112.0,-1.8548484472049689
34.0,-112.0,-0.1156490683229812
34.5,-112.0,-1.4348428571428569
48.5,-112.0,-2.9101037267080745
49.5,-112.0,-1.4826990476190474
50.0,-112.0,-2.991403726708074
50.0,-112.0,-2.991403726708074
50.5,-112.0,-4.31337701863354
51.0,-112.0,-6.07958198757764
51.5,-112.0,-7.77077453416149
52.0,-112.0,-7.628295031055901
52.5,-112.0,-4.561322857142857
53.0,-112.0,-4.283990683229813
53.5,-112.0,-0.2370366459627327
54.0,-112.0,-0.0383217391304346
54.5,-112.0,-1.784882608695652
55.0,-112.0,-6.033629813664596
55.5,-112.0,-6.281868322981365
56.0,-112.0,-10.363191304347826
56.5,-112.0,-12.531142236024843
57.0,-112.0,-12.90420807453416
57.5,-112.0,-12.84391801242236
58.0,-112.0,-12.73607701863354
58.5,-112.0,-14.603101863354038
59.0,-112.0,-19.444801242236025
59.5,-112.0,-19.3673298136646
60.5,-112.0,-17.381595031055898
61.0,-112.0,-13.381196894409936
61.5,-112.0,-10.892172670807454
62.0,-112.0,-10.509341614906832
62.5,-112.0,-11.361866459627327
63.0,-112.0,-10.66515652173913
63.5,-112.0,-10.96602422360248
64.0,-112.0,-18.17072795031056
64.5,-112.0,-21.550084472049686
65.0,-112.0,-19.47593788819876
65.5,-112.0,-19.68292
66.0,-112.0,-17.85071238095238
66.5,-112.0,-15.005131677018632
67.0,-112.0,-10.342732298136648
67.5,-112.0,-8.597572670807454
70.5,-112.0,-1.523729813664596
71.0,-112.0,-3.693895031055901
71.5,-112.0,-4.95452049689441
72.0,-112.0,-7.212716770186335
72.5,-112.0,-8.454377639751552
75.0,-112.0,-6.684753416149068
75.5,-112.0,-6.965363354037268
24.5,-111.5,-2.5672428571428565
25.0,-111.5,-6.216585714285714
26.0,-111.5,-0.8018580952380949
28.5,-111.5,-11.270327329192543
29.0,-111.5,-8.874822360248446
30.0,-111.5,-2.4414596273291926
30.5,-111.5,-3.445685093167701
31.0,-111.5,-3.178349689440994
31.5,-111.5,-4.544467701863354
32.0,-111.5,-4.325971428571428
33.0,-111.5,-2.2790409937888194
36.0,-111.5,-1.3150875776397517
37.0,-111.5,-1.1833540372670803
38.5,-111.5,0.0815217391304349
39.0,-111.5,-1.781395652173913
48.5,-111.5,-2.302008695652173
49.5,-111.5,-0.6215409937888198
50.0,-111.5,-1.80055652173913
50.0,-111.5,-1.80055652173913
50.5,-111.5,-4.204852795031056
51.0,-111.5,-5.33911801242236
51.5,-111.5,-8.186993167701862
52.0,-111.5,-6.773788819875777
52.5,-111.5,-5.401781987577639
53.0,-111.5,-1.620611428571428
54.0,-111.5,-2.6943304761904763
54.5,-111.5,-4.836800621118012
55.0,-111.5,-7.482242857142856
55.5,-111.5,-8.132366666666666
56.0,-111.5,-11.52030248447205
57.0,-111.5,-12.45349254658385
57.5,-111.5,-11.832932919254658
58.0,-111.5,-14.442019254658383
58.5,-111.5,-15.68433105590062
59.0,-111.5,-18.71233167701864
59.5,-111.5,-18.864320496894408
60.0,-111.5,-17.717222360248446
60.5,-111.5,-18.80605900621118
61.0,-111.5,-13.28015900621118
61.5,-111.5,-9.705782608695651
62.0,-111.5,-12.172437267080744
62.5,-111.5,-12.473909316770186
63.0,-111.5,-11.31071801242236
63.5,-111.5,-12.084573291925464
64.0,-111.5,-16.675713664596273
64.5,-111.5,-19.999722981366457
65.0,-111.5,-18.633429192546583
65.5,-111.5,-20.468785714285712
66.0,-111.5,-18.77841047619048
66.5,-111.5,-15.895470807453416
67.0,-111.5,-12.584417391304347
67.5,-111.5,-7.469120496894409
71.0,-111.5,-3.426812422360248
71.5,-111.5,-5.191022360248447
72.0,-111.5,-7.820685093167701
72.5,-111.5,-5.972123602484471
75.0,-111.5,-5.003906832298137
75.5,-111.5,-4.873569565217391
24.5,-111.0,-1.0119390476190475
28.0,-111.0,-15.186155900621118
28.5,-111.0,-13.83930248447205
29.0,-111.0,-4.608055279503105
29.5,-111.0,-1.284973913043478
30.0,-111.0,-0.0937006211180122
31.5,-111.0,-7.771375155279503
32.0,-111.0,-2.919933540372671
32.5,-111.0,-1.1479807453416149
33.5,-111.0,-0.0942086956521737
35.0,-111.0,-3.605083850931676
35.5,-111.0,-5.002249068322981
36.0,-111.0,-0.0289633540372669
37.0,-111.0,-1.5944577639751552
38.5,-111.0,-0.677462111801242
48.5,-111.0,-1.262745962732919
49.5,-111.0,0.1541614906832299
50.0,-111.0,-1.5652701863354035
50.0,-111.0,-1.5652701863354035
50.5,-111.0,-2.41429751552795
51.0,-111.0,-5.229233540372671
51.5,-111.0,-3.252378260869565
52.0,-111.0,-2.3628279503105585
52.5,-111.0,-0.5929962732919254
54.0,-111.0,-1.198002857142857
54.5,-111.0,-5.827873291925465
55.0,-111.0,-9.50052380952381
55.5,-111.0,-9.825067619047616
56.0,-111.0,-12.159144099378882
56.5,-111.0,-13.919873291925464
57.0,-111.0,-15.54709316770186
57.5,-111.0,-15.13372795031056
58.0,-111.0,-15.740229813664593
58.5,-111.0,-18.738501242236023
59.0,-111.0,-19.983627329192544
59.5,-111.0,-20.17013354037267
60.0,-111.0,-18.747417391304342
60.5,-111.0,-17.119129813664596
61.0,-111.0,-12.00857701863354
61.5,-111.0,-8.49491055900621
62.0,-111.0,-9.807976397515526
62.5,-111.0,-11.406396273291929
63.0,-111.0,-10.557075155279504
63.5,-111.0,-11.903980745341617
64.0,-111.0,-15.922521739130431
64.5,-111.0,-17.949463354037267
65.0,-111.0,-18.926974285714284
65.5,-111.0,-20.01275279503105
66.0,-111.0,-19.050180745341617
66.5,-111.0,-16.437745962732922
67.0,-111.0,-14.474193167701864
67.5,-111.0,-7.091683229813664
71.0,-111.0,-2.9744211180124225
71.5,-111.0,-4.514091304347826
72.0,-111.0,-5.729905590062112
75.0,-111.0,-2.2343335403726705
75.5,-111.0,-3.782808695652174
27.5,-110.5,-15.205112422360248
28.0,-110.5,-16.56233105590062
28.5,-110.5,-11.184131677018632
29.0,-110.5,-6.813419875776398
29.5,-110.5,-6.0326950310559
30.0,-110.5,-4.257114285714285
30.5,-110.5,-4.125618012422359
31.0,-110.5,-4.788607453416148
31.5,-110.5,-5.771208695652174
32.0,-110.5,-3.2304273291925463
33.5,-110.5,-1.247782608695652
35.0,-110.5,-4.500327950310559
35.5,-110.5,-2.901791304347826
37.0,-110.5,-3.196321118012422
37.5,-110.5,-2.6538273291925467
48.5,-110.5,-0.6677440993788819
50.0,-110.5,-1.3254378881987574
50.0,-110.5,-1.3254378881987574
51.0,-110.5,-3.142463354037267
51.5,-110.5,-2.0507171428571427
52.0,-110.5,0.3428285714285716
52.5,-110.5,0.2496391304347827
54.0,-110.5,-2.03391801242236
54.5,-110.5,-4.917268322981365
55.0,-110.5,-10.037090683229811
55.5,-110.5,-9.873577142857144
56.0,-110.5,-12.606914906832298
56.5,-110.5,-14.827981366459628
57.0,-110.5,-15.138270807453416
57.5,-110.5,-15.481247204968945
58.0,-110.5,-16.1604049689441
58.5,-110.5,-20.013255900621115
59.0,-110.5,-16.653060248447204
59.5,-110.5,-19.91364037267081
60.0,-110.5,-18.914153416149063
60.5,-110.5,-15.596839130434782
61.0,-110.5,-10.58362608695652
61.5,-110.5,-5.611049689440994
62.0,-110.5,-8.692894409937889
62.5,-110.5,-10.012284472049688
63.0,-110.5,-10.239709316770186
63.5,-110.5,-11.62744596273292
64.0,-110.5,-14.06374844720497
64.5,-110.5,-17.50381055900621
65.0,-110.5,-18.657500952380957
65.5,-110.5,-19.055437267080745
66.0,-110.5,-18.59566149068323
66.5,-110.5,-16.884402484472048
67.0,-110.5,-15.83904472049689
67.5,-110.5,-9.01077453416149
71.0,-110.5,-2.41975652173913
71.5,-110.5,-3.653313664596273
72.0,-110.5,-6.904888198757764
72.5,-110.5,-4.292611801242236
75.0,-110.5,-2.6956621118012425
75.5,-110.5,-3.823724844720497
24.0,-110.0,0.2618457142857144
27.0,-110.0,-11.98942857142857
27.5,-110.0,-13.348199378881988
28.0,-110.0,-11.970586335403729
28.5,-110.0,-11.7726
29.0,-110.0,-10.91026397515528
30.0,-110.0,-7.769875776397514
30.5,-110.0,-6.071171428571429
31.0,-110.0,-7.996889440993788
32.5,-110.0,-4.847762732919255
33.0,-110.0,-1.921192546583851
34.5,-110.0,-1.2209559006211177
35.0,-110.0,-6.494175155279502
35.5,-110.0,-1.1724242236024844
36.5,-110.0,-2.637126708074534
48.0,-110.0,0.0955633540372671
50.0,-110.0,-1.1618242236024845
50.0,-110.0,-1.1618242236024845
50.5,-110.0,-1.2447080745341612
51.0,-110.0,-1.0086
51.5,-110.0,-1.3323397515527948
52.0,-110.0,-1.5722950310559003
53.0,-110.0,0.3311459627329194
54.0,-110.0,-2.3469012422360245
54.5,-110.0,-6.419457142857143
55.0,-110.0,-11.467854658385091
55.5,-110.0,-12.592404347826088
56.0,-110.0,-12.5745
56.5,-110.0,-14.783973913043477
57.0,-110.0,-14.086853416149069
57.5,-110.0,-16.16339142857143
58.0,-110.0,-17.211147826086957
58.5,-110.0,-18.771826086956523
59.0,-110.0,-16.64594409937888
59.5,-110.0,-17.68988695652174
60.0,-110.0,-16.93971614906832
60.5,-110.0,-12.370470186335403
61.0,-110.0,-9.500080745341617
61.5,-110.0,-6.545187577639752
62.0,-110.0,-4.799644720496894
62.5,-110.0,-6.844063354037266
63.0,-110.0,-8.782911180124223
63.5,-110.0,-11.090470807453414
64.0,-110.0,-13.08462111801242
64.5,-110.0,-15.224970186335405
65.0,-110.0,-20.35080807453416
65.5,-110.0,-18.133693788819876
66.0,-110.0,-18.9247801242236
66.5,-110.0,-17.100550310559008
67.0,-110.0,-14.514727329192546
67.5,-110.0,-9.672786335403726
71.0,-110.0,-1.331339751552795
71.5,-110.0,-2.643872049689441
72.0,-110.0,-5.759455279503106
72.5,-110.0,-5.278517391304348
75.0,-110.0,-4.217242236024846
75.5,-110.0,-4.818658385093167
76.5,-110.0,-4.389178881987578
27.0,-109.5,-12.009332298136648
27.5,-109.5,-11.593865217391304
28.0,-109.5,-12.619052795031056
28.5,-109.5,-7.480122360248446
29.5,-109.5,-8.169194409937887
31.0,-109.5,-9.496031677018635
31.5,-109.5,-7.468385714285714
32.0,-109.5,-4.260021118012422
34.5,-109.5,-1.8767198757763968
36.0,-109.5,-1.752692546583851
36.5,-109.5,-1.513566459627329
37.0,-109.5,-5.386527329192546
48.0,-109.5,-1.3683285714285711
48.5,-109.5,0.263329192546584
50.0,-109.5,-1.6305745341614906
50.0,-109.5,-1.6305745341614906
50.5,-109.5,-1.510398136645963
51.0,-109.5,0.228785093167702
51.5,-109.5,-1.3905086956521735
52.0,-109.5,-5.032080124223603
52.5,-109.5,-0.2747771428571428
53.0,-109.5,-0.3508399999999998
54.0,-109.5,-1.8716807453416144
54.5,-109.5,-6.147397515527951
55.0,-109.5,-10.924142857142858
55.5,-109.5,-12.883774534161487
56.0,-109.5,-13.926980124223602
56.5,-109.5,-15.420859627329191
57.0,-109.5,-14.59866397515528
57.5,-109.5,-15.410574534161489
58.0,-109.5,-18.11576211180124
58.5,-109.5,-16.636822857142857
59.0,-109.5,-15.040252795031057
59.5,-109.5,-12.684298757763974
60.0,-109.5,-15.334230434782608
60.5,-109.5,-11.365878260869565
61.0,-109.5,-9.493727329192543
61.5,-109.5,-9.636945341614906
62.0,-109.5,-7.586543478260869
62.5,-109.5,-6.353977639751553
63.0,-109.5,-8.903688198757763
63.5,-109.5,-12.407857763975157
64.0,-109.5,-13.97367701863354
64.5,-109.5,-17.014568322981365
65.0,-109.5,-16.570004968944097
65.5,-109.5,-19.9536099378882
66.0,-109.5,-19.923418012422363
66.5,-109.5,-18.526109316770185
67.0,-109.5,-16.274940372670805
67.5,-109.5,-9.240045341614906
71.0,-109.5,-0.691649068322981
71.5,-109.5,-2.300903105590062
72.0,-109.5,-4.500129192546583
72.5,-109.5,-6.590255279503106
75.0,-109.5,-2.1085968944099376
76.0,-109.5,-4.209490062111801
76.5,-109.5,-6.701766459627328
25.5,-109.0,-3.119360248447205
26.0,-109.0,-11.255604968944098
26.5,-109.0,-13.80430807453416
27.5,-109.0,-12.674760869565215
28.0,-109.0,-14.5889950310559
29.5,-109.0,-10.021881987577638
30.5,-109.0,-5.732309937888198
31.5,-109.0,-6.957501242236025
32.5,-109.0,-5.086511801242236
33.0,-109.0,-7.127236645962732
33.5,-109.0,-4.425388198757763
34.0,-109.0,-0.9688813664596272
34.5,-109.0,-0.4724006211180123
35.0,-109.0,-0.5996614906832296
36.0,-109.0,-1.791686335403727
36.5,-109.0,-3.017570186335404
37.0,-109.0,-8.663177018633542
48.0,-109.0,-1.6546472049689438
48.5,-109.0,-0.8784590062111801
50.0,-109.0,-0.8094440993788818
50.0,-109.0,-0.8094440993788818
50.5,-109.0,-1.0791192546583848
51.0,-109.0,-0.4085987577639751
51.5,-109.0,-3.6173018633540375
52.0,-109.0,-8.524486335403726
52.5,-109.0,-0.8445931677018632
53.0,-109.0,-0.0037885714285713
54.0,-109.0,-1.7770733766233764
54.5,-109.0,-5.590712337662337
55.0,-109.0,-11.676206211180125
55.5,-109.0,-13.493059999999998
56.0,-109.0,-12.497622981366458
56.5,-109.0,-16.573741614906833
57.0,-109.0,-15.189006832298135
57.5,-109.0,-14.513361490683227
58.0,-109.0,-17.546790683229812
58.5,-109.0,-15.795873291925464
59.0,-109.0,-12.626791304347828
59.5,-109.0,-10.867575155279503
60.0,-109.0,-12.891448447204969
60.5,-109.0,-9.186791304347825
61.0,-109.0,-9.20776956521739
61.5,-109.0,-9.498191304347824
62.0,-109.0,-9.916839751552793
62.5,-109.0,-8.679821118012422
63.0,-109.0,-9.90172608695652
63.5,-109.0,-12.850101863354038
64.0,-109.0,-14.81396459627329
64.5,-109.0,-17.751314285714287
65.0,-109.0,-16.661840372670806
65.5,-109.0,-18.640732919254656
66.0,-109.0,-18.5779900621118
66.5,-109.0,-16.20492608695652
67.0,-109.0,-15.674565217391304
71.0,-109.0,-0.5805981366459626
71.5,-109.0,-1.4796552795031055
72.0,-109.0,-2.716173291925465
72.5,-109.0,-4.315093167701863
75.5,-109.0,-5.038644099378882
76.5,-109.0,-6.369747204968943
25.5,-108.5,-4.21412298136646
26.0,-108.5,-12.376798757763977
26.5,-108.5,-12.641842236024845
28.0,-108.5,-8.516353416149068
29.0,-108.5,-7.834826086956522
30.0,-108.5,-4.862823602484472
31.0,-108.5,-6.685619254658385
32.0,-108.5,-7.430403726708074
33.0,-108.5,-6.739227329192546
33.5,-108.5,-1.8011124223602486
35.5,-108.5,0.1554813664596274
36.0,-108.5,-7.250267701863353
36.5,-108.5,-9.861337267080746
37.0,-108.5,-6.291247204968943
47.5,-108.5,-0.8108552795031054
48.0,-108.5,-2.2769186335403724
48.5,-108.5,-1.788877639751553
49.5,-108.5,-0.1184093167701862
50.0,-108.5,-0.612798757763975
50.0,-108.5,-0.612798757763975
50.5,-108.5,-1.8918080745341612
51.0,-108.5,-0.7181683229813665
51.5,-108.5,-3.694725465838509
52.0,-108.5,-6.187418633540372
52.5,-108.5,-0.4190279503105588
53.0,-108.5,-0.3413068322981365
54.0,-108.5,-3.38103238095238
54.5,-108.5,-6.051897142857142
55.0,-108.5,-10.023593788819875
55.5,-108.5,-12.164188571428571
56.0,-108.5,-13.65523238095238
56.5,-108.5,-14.869311801242231
57.0,-108.5,-14.941897515527948
57.5,-108.5,-13.97023913043478
58.0,-108.5,-15.583462857142855
58.5,-108.5,-16.754401863354033
59.0,-108.5,-12.29160248447205
59.5,-108.5,-10.089840993788815
60.0,-108.5,-11.873333540372672
60.5,-108.5,-8.790544720496895
61.0,-108.5,-7.750614285714284
61.5,-108.5,-8.70974099378882
62.0,-108.5,-10.290249068322982
62.5,-108.5,-7.004617391304347
63.0,-108.5,-10.419306211180125
63.5,-108.5,-14.069421118012423
64.0,-108.5,-15.197496273291923
64.5,-108.5,-18.599226708074536
65.0,-108.5,-16.373282608695654
65.5,-108.5,-19.03798952380952
66.0,-108.5,-17.429248447204966
66.5,-108.5,-17.9643602484472
67.0,-108.5,-14.251777639751554
67.5,-108.5,-2.170550310559006
71.0,-108.5,-0.6522925465838507
71.5,-108.5,-2.216911801242236
72.0,-108.5,-3.988869565217392
75.5,-108.5,-5.103709937888198
76.0,-108.5,-5.185858385093168
76.5,-108.5,-3.618747204968943
25.0,-108.0,-4.796532919254658
25.5,-108.0,-9.779706832298135
26.0,-108.0,-12.182175776397516
26.5,-108.0,-10.0943950310559
27.0,-108.0,-10.359372670807453
28.0,-108.0,-11.168438509316768
28.5,-108.0,-9.129306211180124
29.0,-108.0,-8.366286335403727
29.5,-108.0,-9.19831304347826
30.0,-108.0,-9.320264596273292
30.5,-108.0,-7.871055279503106
31.0,-108.0,-5.568211801242236
31.5,-108.0,-6.4651565217391305
32.0,-108.0,-7.583463975155278
32.5,-108.0,-9.29993913043478
33.0,-108.0,-6.681872670807453
33.5,-108.0,-1.4659795031055898
35.0,-108.0,-0.9604440993788818
35.5,-108.0,-0.5365596273291924
36.0,-108.0,-7.32585652173913
36.5,-108.0,-6.021324844720497
37.0,-108.0,-2.09706149068323
37.5,-108.0,-2.253811180124224
39.0,-108.0,0.1185285714285716
47.5,-108.0,-1.896102484472049
48.0,-108.0,-3.403474285714285
48.5,-108.0,-2.983621118012422
49.5,-108.0,-2.210672670807453
50.0,-108.0,-1.738011180124223
50.0,-108.0,-1.738011180124223
50.5,-108.0,-1.36911801242236
51.0,-108.0,-1.7019894409937886
51.5,-108.0,-4.301369565217391
52.0,-108.0,-4.352466459627329
52.5,-108.0,-0.6552333333333332
53.0,-108.0,0.0410080745341616
53.5,-108.0,-0.1625012422360247
54.0,-108.0,-5.344646666666667
54.5,-108.0,-6.682744761904761
55.0,-108.0,-10.02932922077922
55.5,-108.0,-11.729775155279505
56.0,-108.0,-14.119736645962732
56.5,-108.0,-15.409419875776395
57.0,-108.0,-15.457453416149066
57.5,-108.0,-17.342688819875775
58.0,-108.0,-17.791294409937887
58.5,-108.0,-16.90999068322981
59.0,-108.0,-14.518473291925464
59.5,-108.0,-10.205817391304349
60.0,-108.0,-11.73999751552795
60.5,-108.0,-8.634987577639752
61.0,-108.0,-7.344611180124222
61.5,-108.0,-6.309489440993788
62.0,-108.0,-7.74906149068323
62.5,-108.0,-7.874226708074534
63.0,-108.0,-11.951173291925464
63.5,-108.0,-13.88187453416149
64.0,-108.0,-16.039736024844718
64.5,-108.0,-19.60550559006211
65.0,-108.0,-18.066609316770187
65.5,-108.0,-16.93290857142857
66.0,-108.0,-17.15436149068323
66.5,-108.0,-18.764865217391304
67.0,-108.0,-10.463438095238097
67.5,-108.0,-2.034201242236025
71.0,-108.0,-0.6210925465838508
71.5,-108.0,-2.875303105590062
73.0,-108.0,-6.157916770186335
75.5,-108.0,-5.945046583850931
76.0,-108.0,-3.878355900621118
24.5,-107.5,-10.408067080745342
25.0,-107.5,-13.2357
26.0,-107.5,-9.83510248447205
26.5,-107.5,-8.252993788819873
28.0,-107.5,-12.523697515527951
28.5,-107.5,-6.858523602484472
29.0,-107.5,-7.016777639751552
29.5,-107.5,-10.406510559006213
30.5,-107.5,-7.122609316770186
31.0,-107.5,-6.861754037267081
31.5,-107.5,-4.319905590062112
32.0,-107.5,-6.085551552795031
32.5,-107.5,-9.24154409937888
33.0,-107.5,-11.08700807453416
34.5,-107.5,-0.994347204968944
35.0,-107.5,-5.758452795031055
35.5,-107.5,-1.9433894409937884
36.0,-107.5,-1.3622366459627329
36.5,-107.5,-2.299269565217391
37.0,-107.5,-2.0534149068322978
37.5,-107.5,-1.329721118012422
38.5,-107.5,-1.3932459627329192
47.0,-107.5,-1.2700869565217388
47.5,-107.5,-5.388813664596273
48.0,-107.5,-5.417355900621118
48.5,-107.5,-3.877597515527951
49.5,-107.5,-3.607132919254658
50.0,-107.5,-2.119043478260869
50.0,-107.5,-2.119043478260869
50.5,-107.5,-1.3936485714285711
51.0,-107.5,-1.3098546583850927
51.5,-107.5,0.2244236024844721
52.0,-107.5,-2.9291745341614908
52.5,-107.5,-0.6595609523809522
53.0,-107.5,-1.1805105590062108
54.0,-107.5,-5.600209523809522
54.5,-107.5,-6.88247950310559
55.0,-107.5,-10.434766666666665
55.5,-107.5,-13.453100952380952
56.0,-107.5,-14.196532298136646
56.5,-107.5,-14.60173913043478
57.0,-107.5,-15.837160869565215
57.5,-107.5,-19.27528198757764
58.0,-107.5,-19.491567080745344
58.5,-107.5,-16.768621739130435
59.0,-107.5,-16.416336024844718
59.5,-107.5,-13.520293788819874
60.0,-107.5,-11.23634161490683
60.5,-107.5,-8.282687577639752
61.0,-107.5,-6.314529192546583
61.5,-107.5,-6.163089440993788
62.0,-107.5,-6.309126708074533
62.5,-107.5,-8.465526708074535
63.0,-107.5,-11.21055403726708
63.5,-107.5,-13.935368322981368
64.0,-107.5,-16.73627701863354
64.5,-107.5,-17.40297888198758
65.0,-107.5,-17.739126086956517
65.5,-107.5,-16.291614285714285
66.0,-107.5,-19.336957763975157
66.5,-107.5,-18.324739751552794
67.0,-107.5,-13.322550310559006
67.5,-107.5,-7.89279254658385
68.0,-107.5,-1.672606211180124
71.0,-107.5,-1.003714906832298
71.5,-107.5,-2.694329192546584
72.0,-107.5,-4.244024223602484
72.5,-107.5,-4.430337267080745
73.0,-107.5,-4.50751552795031
75.5,-107.5,-5.13655900621118
24.0,-107.0,-12.608286335403726
24.5,-107.0,-13.17218757763975
25.5,-107.0,-11.535759627329194
26.0,-107.0,-10.613499378881986
28.0,-107.0,-12.098273291925466
28.5,-107.0,-3.990532298136646
29.0,-107.0,-6.197453416149068
29.5,-107.0,-7.521727329192547
30.0,-107.0,-6.492894409937887
30.5,-107.0,-7.014626708074534
31.0,-107.0,-6.103821739130435
31.5,-107.0,-4.120222981366459
32.5,-107.0,-9.496690683229811
33.0,-107.0,-9.592924844720494
33.5,-107.0,-9.71866211180124
34.0,-107.0,-7.419072670807453
35.0,-107.0,-9.203085093167704
35.5,-107.0,-7.875332919254658
36.0,-107.0,-1.4599322981366458
36.5,-107.0,-0.0330726708074532
37.5,-107.0,-0.5428279503105589
38.0,-107.0,0.1750180124223603
38.5,-107.0,-0.4860347826086954
39.0,-107.0,-2.293540372670808
46.5,-107.0,-0.8801080745341614
47.0,-107.0,-2.247527329192546
47.5,-107.0,-5.155339751552795
48.0,-107.0,-6.395752173913044
48.5,-107.0,-5.2920099378881975
49.0,-107.0,-5.575404968944099
49.5,-107.0,-3.387390062111801
50.0,-107.0,-3.2028664596273284
50.0,-107.0,-3.2028664596273284
50.5,-107.0,-1.6244199999999998
51.0,-107.0,-0.989254658385093
51.5,-107.0,-0.0642372670807452
52.0,-107.0,-0.1611043478260868
52.5,-107.0,-0.9330552795031054
53.0,-107.0,-0.5428180952380952
54.0,-107.0,-5.10474409937888
54.5,-107.0,-7.067780952380952
55.0,-107.0,-10.404479047619049
55.5,-107.0,-13.371818095238094
56.0,-107.0,-15.306324223602486
56.5,-107.0,-15.532505714285715
57.0,-107.0,-16.633937267080743
57.5,-107.0,-19.029767701863356
58.0,-107.0,-20.030539130434786
58.5,-107.0,-18.241865838509312
59.0,-107.0,-18.06026397515528
59.5,-107.0,-14.798265217391304
60.0,-107.0,-10.716772670807453
60.5,-107.0,-7.564350931677017
61.0,-107.0,-5.263950931677019
61.5,-107.0,-6.250357763975154
62.0,-107.0,-5.454039751552795
62.5,-107.0,-7.519038509316768
63.0,-107.0,-10.862588819875777
63.5,-107.0,-14.58735403726708
64.0,-107.0,-16.25724409937888
64.5,-107.0,-17.33841304347826
65.0,-107.0,-19.32577826086956
65.5,-107.0,-16.563745341614908
66.0,-107.0,-18.31200683229813
66.5,-107.0,-18.88103291925465
67.0,-107.0,-15.878390683229812
67.5,-107.0,-7.805219875776397
68.0,-107.0,-3.251317391304348
71.0,-107.0,-0.8783186335403724
71.5,-107.0,-2.070391304347826
72.0,-107.0,-3.5208894409937885
72.5,-107.0,-3.6348701863354034
73.0,-107.0,-5.095062732919254
75.0,-107.0,0.2634236024844721
75.5,-107.0,-5.37930745341615
23.5,-106.5,-11.733086956521738
24.0,-106.5,-16.979194409937886
24.5,-106.5,-15.116716770186336
25.0,-106.5,-13.147734782608696
25.5,-106.5,-11.130432298136643
26.0,-106.5,-11.925332298136643
26.5,-106.5,-10.242676397515527
27.0,-106.5,-7.778719875776397
27.5,-106.5,-11.12919813664596
28.0,-106.5,-8.740157763975155
28.5,-106.5,-6.791131677018634
29.0,-106.5,-8.653816149068323
29.5,-106.5,-6.931144099378882
30.0,-106.5,-6.3400409937888185
30.5,-106.5,-6.3292204968944095
31.0,-106.5,-6.303290683229814
33.0,-106.5,-8.863219875776398
34.0,-106.5,-6.836170807453416
34.5,-106.5,-7.039692546583851
35.0,-106.5,-7.054291304347825
35.5,-106.5,-8.206745341614905
36.0,-106.5,-3.2609701863354035
36.5,-106.5,-0.4897496894409936
37.0,-106.5,-1.616667701863354
37.5,-106.5,-0.4554006211180122
38.5,-106.5,-2.176678260869565
39.0,-106.5,-1.40979751552795
39.5,-106.5,-0.3133782608695649
46.0,-106.5,-0.4395186335403724
46.5,-106.5,-0.5753542857142857
47.0,-106.5,-1.965107453416149
47.5,-106.5,-3.3521652173913044
48.0,-106.5,-5.82017453416149
48.5,-106.5,-6.730044720496894
49.0,-106.5,-5.488509937888199
49.5,-106.5,-3.653034161490683
50.0,-106.5,-1.502005714285714
50.0,-106.5,-1.502005714285714
50.5,-106.5,-1.8256068322981365
51.0,-106.5,-2.7049465838509312
51.5,-106.5,-1.066075155279503
52.0,-106.5,-2.6241085714285712
52.5,-106.5,-1.4459772727272724
53.5,-106.5,-0.4742779220779218
54.0,-106.5,-4.467881366459628
54.5,-106.5,-7.243906666666666
55.0,-106.5,-10.285892857142857
55.5,-106.5,-12.308509316770186
56.0,-106.5,-16.768888198757764
56.5,-106.5,-16.097828571428572
57.0,-106.5,-17.036826708074532
57.5,-106.5,-15.152098757763977
58.0,-106.5,-20.68845900621118
58.5,-106.5,-18.756078260869565
59.0,-106.5,-18.24785590062112
59.5,-106.5,-14.96690807453416
60.0,-106.5,-10.000883229813663
60.5,-106.5,-6.799072049689441
61.0,-106.5,-5.633163354037267
61.5,-106.5,-5.793786335403727
62.0,-106.5,-4.914080124223602
62.5,-106.5,-6.6142192546583845
63.0,-106.5,-10.985113664596271
63.5,-106.5,-14.411627329192548
64.0,-106.5,-18.1227198757764
64.5,-106.5,-22.69542173913043
65.0,-106.5,-19.91102546583851
65.5,-106.5,-17.000148447204964
66.0,-106.5,-16.246616770186336
66.5,-106.5,-15.251027950310558
67.0,-106.5,-11.136068322981366
67.5,-106.5,-9.304976397515526
68.0,-106.5,-3.764275776397516
71.0,-106.5,0.3505608695652175
71.5,-106.5,-1.3705962732919252
72.0,-106.5,-2.111348447204969
72.5,-106.5,-3.715255900621118
73.0,-106.5,-4.805434782608695
75.5,-106.5,-2.633972049689441
23.0,-106.0,-15.71590621118012
23.5,-106.0,-13.021186956521738
24.0,-106.0,-10.961782608695652
24.5,-106.0,-13.339132298136644
25.0,-106.0,-13.905867701863354
26.0,-106.0,-12.598780124223602
26.5,-106.0,-11.942402484472048
27.0,-106.0,-7.3514472049689426
27.5,-106.0,-6.183541614906832
28.0,-106.0,-5.393627950310558
28.5,-106.0,-5.351962732919255
29.5,-106.0,-7.179475776397515
30.0,-106.0,-6.9646925465838505
